8,96;0,0111832;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,96;23811600
9;0,0111828;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9;23812000
9,04;0,0111824;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,04;23812400
9,08;0,0111821;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,08;23812800
9,12;0,0111818;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,12;23813200
9,16;0,0111816;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,16;23813600
9,2;0,0111814;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,2;23814000
9,24;0,0111813;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,24;23814400
9,28;0,0111811;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,28;23814800
9,32;0,011181;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,32;23815200
9,36;0,011181;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,36;23815600
9,4;0,0111809;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,4;23816000
9,44;0,0111809;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,44;23816400
9,48;0,011181;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,48;23816800
9,52;0,011181;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,52;23817200
9,56;0,0111811;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,56;23817600
9,6;0,0111812;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,6;23818000
9,64;0,0111813;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,64;23818400
9,68;0,0111815;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,68;23818800
9,72;0,0111817;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,72;23819200
9,76;0,0111819;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,76;23819600
9,8;0,0111821;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,8;23820000
9,84;0,0111823;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,84;23820400
9,88;0,0111826;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,88;23820800
9,92;0,0111828;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,92;23821200
9,96;0,0111831;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;9,96;23821600
10;0,0111834;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10;23822000
10,04;0,0111837;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,04;23822400
10,08;0,011184;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,08;23822800
10,12;0,0111844;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,12;23823200
10,16;0,0111847;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,16;23823600
10,2;0,0111851;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,2;23824000
10,24;0,0111854;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,24;23824400
10,28;0,0111858;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,28;23824800
10,32;0,0111862;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,32;23825200
10,36;0,0111865;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,36;23825600
10,4;0,0111869;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,4;23826000
10,44;0,0111873;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,44;23826400
10,48;0,0111877;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;10,48;23826800
